date,metric_name,value,segment,plan,region,domain,description
2025-08-13,Percentage of teams with active Micro-Foundries or adaptive charters,0.1836,Enterprise,Basic,EMEA,"System Health [Inferred] (Measuring the ""adoption of new, adaptive operating","Measures the adoption of new, adaptive operating models."
2025-09-12,Percentage of teams with active Micro-Foundries or adaptive charters,0.1202,Enterprise,Basic,EMEA,"System Health [Inferred] (Measuring the ""adoption of new, adaptive operating","Measures the adoption of new, adaptive operating models."
2025-09-12,Percentage of teams with active Micro-Foundries or adaptive charters,0.1506,SMB,Enterprise,EMEA,"System Health [Inferred] (Measuring the ""adoption of new, adaptive operating","Measures the adoption of new, adaptive operating models."
2025-09-12,Percentage of teams with active Micro-Foundries or adaptive charters,0.1337,Mid-Market,Basic,APAC,"System Health [Inferred] (Measuring the ""adoption of new, adaptive operating","Measures the adoption of new, adaptive operating models."
2025-10-12,Percentage of teams with active Micro-Foundries or adaptive charters,0.1442,SMB,Pro,EMEA,"System Health [Inferred] (Measuring the ""adoption of new, adaptive operating","Measures the adoption of new, adaptive operating models."
2025-10-12,Percentage of teams with active Micro-Foundries or adaptive charters,0.1496,Enterprise,Pro,North America,"System Health [Inferred] (Measuring the ""adoption of new, adaptive operating","Measures the adoption of new, adaptive operating models."
2025-10-12,Percentage of teams with active Micro-Foundries or adaptive charters,0.145,Enterprise,Basic,EMEA,"System Health [Inferred] (Measuring the ""adoption of new, adaptive operating","Measures the adoption of new, adaptive operating models."
2025-11-11,Percentage of teams with active Micro-Foundries or adaptive charters,0.1403,SMB,Basic,EMEA,"System Health [Inferred] (Measuring the ""adoption of new, adaptive operating","Measures the adoption of new, adaptive operating models."
2025-11-11,Percentage of teams with active Micro-Foundries or adaptive charters,0.1592,SMB,Pro,EMEA,"System Health [Inferred] (Measuring the ""adoption of new, adaptive operating","Measures the adoption of new, adaptive operating models."
2025-11-11,Percentage of teams with active Micro-Foundries or adaptive charters,0.1234,Mid-Market,Basic,EMEA,"System Health [Inferred] (Measuring the ""adoption of new, adaptive operating","Measures the adoption of new, adaptive operating models."
2025-12-11,Percentage of teams with active Micro-Foundries or adaptive charters,0.1281,Mid-Market,Basic,EMEA,"System Health [Inferred] (Measuring the ""adoption of new, adaptive operating","Measures the adoption of new, adaptive operating models."
2025-12-11,Percentage of teams with active Micro-Foundries or adaptive charters,0.1254,SMB,Pro,APAC,"System Health [Inferred] (Measuring the ""adoption of new, adaptive operating","Measures the adoption of new, adaptive operating models."
2025-12-11,Percentage of teams with active Micro-Foundries or adaptive charters,0.1459,Enterprise,Enterprise,APAC,"System Health [Inferred] (Measuring the ""adoption of new, adaptive operating","Measures the adoption of new, adaptive operating models."
2025-01-15,Percentage of value streams operating with new cadence maps or rhythms,0.1629,SMB,Enterprise,APAC,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-01-15,Percentage of value streams operating with new cadence maps or rhythms,0.1902,Mid-Market,Basic,EMEA,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-01-15,Percentage of value streams operating with new cadence maps or rhythms,0.1751,Enterprise,Enterprise,EMEA,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-02-14,Percentage of value streams operating with new cadence maps or rhythms,0.1671,Enterprise,Basic,APAC,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-02-14,Percentage of value streams operating with new cadence maps or rhythms,0.1688,Enterprise,Basic,North America,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-02-14,Percentage of value streams operating with new cadence maps or rhythms,0.1976,SMB,Basic,APAC,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-03-16,Percentage of value streams operating with new cadence maps or rhythms,0.1396,Enterprise,Basic,APAC,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-03-16,Percentage of value streams operating with new cadence maps or rhythms,0.1364,Mid-Market,Basic,EMEA,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-03-16,Percentage of value streams operating with new cadence maps or rhythms,0.1557,Enterprise,Basic,APAC,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-04-15,Percentage of value streams operating with new cadence maps or rhythms,0.1264,SMB,Enterprise,APAC,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-04-15,Percentage of value streams operating with new cadence maps or rhythms,0.1756,Enterprise,Basic,EMEA,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-04-15,Percentage of value streams operating with new cadence maps or rhythms,0.1558,Enterprise,Enterprise,EMEA,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-05-15,Percentage of value streams operating with new cadence maps or rhythms,0.1385,Enterprise,Basic,North America,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-05-15,Percentage of value streams operating with new cadence maps or rhythms,0.16,Enterprise,Pro,North America,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-05-15,Percentage of value streams operating with new cadence maps or rhythms,0.1659,Mid-Market,Enterprise,EMEA,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-06-14,Percentage of value streams operating with new cadence maps or rhythms,0.1593,Enterprise,Basic,North America,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-06-14,Percentage of value streams operating with new cadence maps or rhythms,0.1289,SMB,Enterprise,APAC,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-06-14,Percentage of value streams operating with new cadence maps or rhythms,0.1261,SMB,Enterprise,APAC,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-07-14,Percentage of value streams operating with new cadence maps or rhythms,0.1219,Enterprise,Basic,North America,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-07-14,Percentage of value streams operating with new cadence maps or rhythms,0.1559,Enterprise,Basic,EMEA,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-07-14,Percentage of value streams operating with new cadence maps or rhythms,0.1351,Enterprise,Basic,North America,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-08-13,Percentage of value streams operating with new cadence maps or rhythms,0.127,Enterprise,Basic,APAC,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-08-13,Percentage of value streams operating with new cadence maps or rhythms,0.1351,Enterprise,Enterprise,EMEA,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-08-13,Percentage of value streams operating with new cadence maps or rhythms,0.1217,Mid-Market,Pro,North America,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-09-12,Percentage of value streams operating with new cadence maps or rhythms,0.1321,SMB,Basic,APAC,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-09-12,Percentage of value streams operating with new cadence maps or rhythms,0.1143,Enterprise,Pro,North America,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-09-12,Percentage of value streams operating with new cadence maps or rhythms,0.1088,Mid-Market,Pro,EMEA,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-10-12,Percentage of value streams operating with new cadence maps or rhythms,0.0981,Mid-Market,Enterprise,APAC,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-10-12,Percentage of value streams operating with new cadence maps or rhythms,0.1279,Enterprise,Enterprise,EMEA,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-10-12,Percentage of value streams operating with new cadence maps or rhythms,0.1109,SMB,Pro,North America,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-11-11,Percentage of value streams operating with new cadence maps or rhythms,0.1013,Mid-Market,Basic,North America,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-11-11,Percentage of value streams operating with new cadence maps or rhythms,0.0974,Mid-Market,Pro,EMEA,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-11-11,Percentage of value streams operating with new cadence maps or rhythms,0.1099,SMB,Pro,North America,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-12-11,Percentage of value streams operating with new cadence maps or rhythms,0.1115,SMB,Basic,EMEA,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
2025-12-11,Percentage of value streams operating with new cadence maps or rhythms,0.1169,Mid-Market,Pro,EMEA,System Health [Inferred] (Measuring the percentage of value streams operating,Tracks the implementation of improved operational rhythms.
