date,metric_name,value,segment,plan,region,domain,description
2025-05-15,Blocked Work Ratio,103.2435,Enterprise,Pro,North America,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-05-15,Blocked Work Ratio,86.0141,Enterprise,Basic,APAC,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-05-15,Blocked Work Ratio,107.0403,SMB,Basic,APAC,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-06-14,Blocked Work Ratio,84.616,Enterprise,Basic,EMEA,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-06-14,Blocked Work Ratio,86.6324,Enterprise,Pro,APAC,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-06-14,Blocked Work Ratio,88.5747,Enterprise,Pro,EMEA,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-07-14,Blocked Work Ratio,104.1025,SMB,Basic,APAC,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-07-14,Blocked Work Ratio,84.5106,SMB,Enterprise,EMEA,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-07-14,Blocked Work Ratio,101.0031,Mid-Market,Basic,North America,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-08-13,Blocked Work Ratio,110.4885,Enterprise,Pro,APAC,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-08-13,Blocked Work Ratio,95.4454,Enterprise,Pro,APAC,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-08-13,Blocked Work Ratio,86.7028,Enterprise,Pro,APAC,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-09-12,Blocked Work Ratio,80.8042,Enterprise,Enterprise,EMEA,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-09-12,Blocked Work Ratio,87.2069,Mid-Market,Pro,APAC,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-09-12,Blocked Work Ratio,93.5302,SMB,Pro,APAC,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-10-12,Blocked Work Ratio,103.0128,Enterprise,Pro,EMEA,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-10-12,Blocked Work Ratio,95.0755,Enterprise,Pro,North America,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-10-12,Blocked Work Ratio,98.6701,Mid-Market,Enterprise,APAC,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-11-11,Blocked Work Ratio,90.143,Enterprise,Enterprise,North America,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-11-11,Blocked Work Ratio,98.5331,Enterprise,Pro,North America,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-11-11,Blocked Work Ratio,85.7208,Enterprise,Enterprise,North America,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-12-11,Blocked Work Ratio,114.7987,Enterprise,Basic,North America,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-12-11,Blocked Work Ratio,121.5615,Mid-Market,Basic,North America,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-12-11,Blocked Work Ratio,122.777,Enterprise,Basic,EMEA,Operations [Inferred] (The metric's focus on delayed work items and,Proportion of work items delayed due to unresolved dependencies.
2025-01-15,Work Type Balance Score,291.8266,Enterprise,Enterprise,APAC,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-01-15,Work Type Balance Score,370.7925,Mid-Market,Basic,EMEA,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-01-15,Work Type Balance Score,263.4331,Enterprise,Basic,APAC,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-02-14,Work Type Balance Score,240.0221,Enterprise,Basic,North America,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-02-14,Work Type Balance Score,320.1452,SMB,Basic,North America,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-02-14,Work Type Balance Score,345.2748,Mid-Market,Enterprise,EMEA,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-03-16,Work Type Balance Score,362.8163,SMB,Enterprise,APAC,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-03-16,Work Type Balance Score,325.4697,SMB,Pro,EMEA,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-03-16,Work Type Balance Score,274.0599,SMB,Basic,North America,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-04-15,Work Type Balance Score,283.6496,SMB,Basic,APAC,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-04-15,Work Type Balance Score,368.6666,SMB,Basic,EMEA,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-04-15,Work Type Balance Score,303.3404,Mid-Market,Basic,North America,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-05-15,Work Type Balance Score,380.097,Enterprise,Pro,EMEA,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-05-15,Work Type Balance Score,347.6259,Enterprise,Enterprise,North America,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-05-15,Work Type Balance Score,360.0396,SMB,Basic,North America,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-06-14,Work Type Balance Score,346.3569,Enterprise,Enterprise,APAC,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-06-14,Work Type Balance Score,292.2258,Enterprise,Basic,EMEA,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-06-14,Work Type Balance Score,324.7446,Enterprise,Basic,APAC,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-07-14,Work Type Balance Score,374.3066,SMB,Pro,North America,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-07-14,Work Type Balance Score,340.8711,Enterprise,Enterprise,EMEA,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-07-14,Work Type Balance Score,406.6557,Mid-Market,Basic,EMEA,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-08-13,Work Type Balance Score,322.1066,SMB,Enterprise,APAC,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-08-13,Work Type Balance Score,286.23,Enterprise,Enterprise,APAC,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-08-13,Work Type Balance Score,395.7962,SMB,Pro,North America,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-09-12,Work Type Balance Score,258.3541,Mid-Market,Basic,EMEA,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-09-12,Work Type Balance Score,363.8545,Mid-Market,Basic,APAC,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-09-12,Work Type Balance Score,280.1526,Mid-Market,Enterprise,North America,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-10-12,Work Type Balance Score,285.6436,Mid-Market,Pro,North America,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-10-12,Work Type Balance Score,370.1753,Mid-Market,Enterprise,APAC,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-10-12,Work Type Balance Score,295.6009,Enterprise,Pro,APAC,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-11-11,Work Type Balance Score,277.5818,Mid-Market,Basic,North America,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-11-11,Work Type Balance Score,263.8592,Enterprise,Pro,APAC,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-11-11,Work Type Balance Score,330.6436,Enterprise,Basic,EMEA,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-12-11,Work Type Balance Score,337.5032,SMB,Pro,EMEA,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-12-11,Work Type Balance Score,261.7447,Mid-Market,Pro,North America,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-12-11,Work Type Balance Score,280.8046,Enterprise,Basic,North America,Operations [Inferred] (This metric measures the distribution of effort across,"Index of how well teams balance effort across delivery, maintenance, and"
2025-01-15,Throughput (Value Stream),145.5931,Enterprise,Enterprise,EMEA,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-01-15,Throughput (Value Stream),147.4107,Enterprise,Enterprise,North America,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-01-15,Throughput (Value Stream),163.8235,Enterprise,Enterprise,APAC,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-02-14,Throughput (Value Stream),170.7391,SMB,Basic,APAC,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-02-14,Throughput (Value Stream),121.4091,Enterprise,Pro,EMEA,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-02-14,Throughput (Value Stream),166.0259,Mid-Market,Basic,APAC,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-03-16,Throughput (Value Stream),136.3141,SMB,Basic,APAC,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-03-16,Throughput (Value Stream),150.5844,Enterprise,Basic,EMEA,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-03-16,Throughput (Value Stream),178.9422,Enterprise,Enterprise,EMEA,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-04-15,Throughput (Value Stream),157.8593,SMB,Pro,APAC,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-04-15,Throughput (Value Stream),129.0673,SMB,Basic,North America,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-04-15,Throughput (Value Stream),159.1378,Mid-Market,Basic,EMEA,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-05-15,Throughput (Value Stream),151.1099,Enterprise,Basic,EMEA,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-05-15,Throughput (Value Stream),147.7967,Mid-Market,Basic,APAC,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-05-15,Throughput (Value Stream),115.3022,Enterprise,Pro,APAC,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-06-14,Throughput (Value Stream),154.2241,SMB,Pro,EMEA,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-06-14,Throughput (Value Stream),116.1908,SMB,Pro,EMEA,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-06-14,Throughput (Value Stream),127.0195,SMB,Enterprise,APAC,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-07-14,Throughput (Value Stream),146.5215,SMB,Pro,EMEA,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-07-14,Throughput (Value Stream),139.2625,SMB,Basic,APAC,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-07-14,Throughput (Value Stream),104.2083,Mid-Market,Pro,North America,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-08-13,Throughput (Value Stream),145.4098,SMB,Pro,North America,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-08-13,Throughput (Value Stream),101.6636,Mid-Market,Pro,APAC,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-08-13,Throughput (Value Stream),102.5405,Mid-Market,Basic,APAC,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-09-12,Throughput (Value Stream),123.3149,SMB,Enterprise,APAC,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-09-12,Throughput (Value Stream),161.5893,SMB,Pro,APAC,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-09-12,Throughput (Value Stream),148.6025,Mid-Market,Enterprise,EMEA,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-10-12,Throughput (Value Stream),121.654,Mid-Market,Basic,APAC,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-10-12,Throughput (Value Stream),145.0276,Enterprise,Enterprise,EMEA,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-10-12,Throughput (Value Stream),132.8009,Enterprise,Basic,North America,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-11-11,Throughput (Value Stream),168.1847,Enterprise,Enterprise,EMEA,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-11-11,Throughput (Value Stream),173.2662,SMB,Pro,APAC,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-11-11,Throughput (Value Stream),174.4797,Mid-Market,Enterprise,APAC,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-12-11,Throughput (Value Stream),124.0016,SMB,Basic,North America,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-12-11,Throughput (Value Stream),130.7645,SMB,Basic,North America,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-12-11,Throughput (Value Stream),130.4868,Mid-Market,Pro,North America,Operations [Inferred] (Throughput is a direct measure of execution efficiency,Number of value items delivered in a given period.
2025-01-15,Wait Time Ratio,270.3278,Enterprise,Pro,North America,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-01-15,Wait Time Ratio,247.8281,SMB,Enterprise,North America,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-01-15,Wait Time Ratio,261.8021,Enterprise,Pro,EMEA,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-02-14,Wait Time Ratio,300.5061,Mid-Market,Enterprise,EMEA,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-02-14,Wait Time Ratio,234.5961,Mid-Market,Pro,APAC,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-02-14,Wait Time Ratio,240.9996,SMB,Pro,EMEA,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-03-16,Wait Time Ratio,323.3971,Mid-Market,Pro,EMEA,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-03-16,Wait Time Ratio,323.1414,SMB,Basic,North America,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-03-16,Wait Time Ratio,265.0594,Mid-Market,Enterprise,North America,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-04-15,Wait Time Ratio,240.1017,SMB,Enterprise,EMEA,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-04-15,Wait Time Ratio,287.8194,Mid-Market,Enterprise,North America,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-04-15,Wait Time Ratio,287.2385,SMB,Basic,EMEA,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-05-15,Wait Time Ratio,319.6593,Mid-Market,Enterprise,North America,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-05-15,Wait Time Ratio,285.8113,Mid-Market,Pro,APAC,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-05-15,Wait Time Ratio,310.3562,Mid-Market,Pro,EMEA,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-06-14,Wait Time Ratio,231.5058,SMB,Pro,North America,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-06-14,Wait Time Ratio,285.5761,SMB,Enterprise,North America,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-06-14,Wait Time Ratio,281.4325,Enterprise,Basic,APAC,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-07-14,Wait Time Ratio,263.8058,Enterprise,Pro,North America,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-07-14,Wait Time Ratio,215.0138,Mid-Market,Basic,EMEA,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-07-14,Wait Time Ratio,213.1531,SMB,Basic,EMEA,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-08-13,Wait Time Ratio,284.6318,Mid-Market,Enterprise,EMEA,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-08-13,Wait Time Ratio,212.7498,Mid-Market,Pro,APAC,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-08-13,Wait Time Ratio,241.5866,SMB,Basic,North America,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-09-12,Wait Time Ratio,267.7731,SMB,Basic,APAC,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-09-12,Wait Time Ratio,201.3678,SMB,Pro,EMEA,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-09-12,Wait Time Ratio,268.1486,Enterprise,Enterprise,APAC,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-10-12,Wait Time Ratio,279.3927,Mid-Market,Basic,APAC,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-10-12,Wait Time Ratio,216.2002,Enterprise,Basic,North America,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-10-12,Wait Time Ratio,210.2707,SMB,Enterprise,North America,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-11-11,Wait Time Ratio,218.1815,Enterprise,Pro,EMEA,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-11-11,Wait Time Ratio,236.9951,Mid-Market,Pro,North America,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-11-11,Wait Time Ratio,211.0413,Enterprise,Enterprise,North America,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-12-11,Wait Time Ratio,298.6183,SMB,Pro,EMEA,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-12-11,Wait Time Ratio,285.0658,Mid-Market,Enterprise,North America,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-12-11,Wait Time Ratio,237.9639,SMB,Enterprise,EMEA,"Operations [Inferred] (The metric's focus on ""cycle time spent waiting versus",Percentage of cycle time spent waiting versus working.
2025-01-15,Rework Load %,671.4203,Mid-Market,Pro,North America,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-01-15,Rework Load %,508.2704,Enterprise,Basic,APAC,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-01-15,Rework Load %,497.2606,Mid-Market,Enterprise,EMEA,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-02-14,Rework Load %,519.6653,Enterprise,Enterprise,EMEA,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-02-14,Rework Load %,603.6372,SMB,Basic,North America,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-02-14,Rework Load %,473.7549,Mid-Market,Enterprise,EMEA,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-03-16,Rework Load %,613.4812,SMB,Pro,EMEA,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-03-16,Rework Load %,566.1311,Enterprise,Enterprise,APAC,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-03-16,Rework Load %,584.2674,Mid-Market,Basic,North America,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-04-15,Rework Load %,579.7975,Enterprise,Basic,North America,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-04-15,Rework Load %,439.2967,Enterprise,Basic,APAC,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-04-15,Rework Load %,570.7732,Mid-Market,Pro,EMEA,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-05-15,Rework Load %,562.2482,Mid-Market,Pro,APAC,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-05-15,Rework Load %,596.0531,Mid-Market,Basic,APAC,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-05-15,Rework Load %,469.7119,Mid-Market,Basic,APAC,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-06-14,Rework Load %,644.9062,Mid-Market,Basic,North America,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-06-14,Rework Load %,605.8619,SMB,Pro,APAC,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-06-14,Rework Load %,544.3934,Enterprise,Basic,APAC,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-07-14,Rework Load %,668.8586,Enterprise,Pro,EMEA,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-07-14,Rework Load %,687.7928,Enterprise,Pro,EMEA,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-07-14,Rework Load %,571.5672,SMB,Enterprise,APAC,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-08-13,Rework Load %,504.4625,Enterprise,Basic,North America,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-08-13,Rework Load %,724.4083,SMB,Basic,APAC,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-08-13,Rework Load %,726.8668,Mid-Market,Basic,APAC,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-09-12,Rework Load %,594.7636,SMB,Basic,APAC,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-09-12,Rework Load %,637.7493,SMB,Enterprise,APAC,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-09-12,Rework Load %,544.9526,Mid-Market,Basic,EMEA,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-10-12,Rework Load %,703.9376,Mid-Market,Enterprise,APAC,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-10-12,Rework Load %,518.7718,SMB,Pro,APAC,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-10-12,Rework Load %,627.4898,SMB,Pro,North America,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-11-11,Rework Load %,546.4027,Enterprise,Enterprise,EMEA,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-11-11,Rework Load %,476.9713,Mid-Market,Enterprise,APAC,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-11-11,Rework Load %,553.4954,Mid-Market,Basic,EMEA,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-12-11,Rework Load %,568.9103,SMB,Pro,APAC,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-12-11,Rework Load %,612.337,Mid-Market,Basic,APAC,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
2025-12-11,Rework Load %,585.5427,Mid-Market,Pro,EMEA,Operations [Inferred] (The metric explicitly describes a aspect of work,Portion of total work caused by rework or defect correction.
